customer_id,age,gender,subscription_length_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,internet_service_type,phone_service,multiple_lines,internet_service,avg_monthly_gb_download,avg_monthly_gb_download_6_months,avg_monthly_gb_download_12_months,monthly_usage_gb,overage_fees,roaming_charges,international_plan,voice_mail_plan,number_vmail_messages,number_customer_service_calls,number_calls_placed,number_calls_received,total_minutes_used,total_data_used_gb,avg_call_duration_minutes,avg_call_duration_6_months,avg_call_duration_12_months,payment_delay_days,late_payment_count,missed_payment_count,contract_renewal_days,days_since_last_upgrade,days_since_last_downgrade,days_since_last_complaint,complaint_count,positive_feedback_count,negative_feedback_count,social_media_mentions,satisfaction_score,churn
315,23,F,27,47.76,4734.96,One year,Electronic check,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Fiber optic,Yes,No,No,117.8,113.8,162.7,729.0,31.4,9.15,No,No,9,17,58,44,2924,81.7,3.9,18.6,10.7,7,2,1,66,406,4,87,6,3,3,3,8,No
316,39,F,17,85.76,4468.16,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,No,No,No,No,Fiber optic,Yes,No,No,62.2,111.7,19.8,746.0,49.7,2.97,Yes,Yes,6,1,50,33,2035,98.5,9.8,8.3,9.4,7,4,0,435,426,17,20,2,3,4,7,8,Yes
317,28,F,12,129.29,2126.27,One year,Electronic check,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,89.9,170.0,13.9,1136.0,26.87,8.1,No,No,47,6,14,76,166,93.7,11.4,2.8,9.1,17,2,1,568,43,62,81,3,0,1,3,8,Yes
318,65,F,22,115.26,3912.81,Month-to-month,Credit card,No,No,No,Yes,No,No,No,Yes,No,Yes,DSL,No,No,Yes,161.1,199.2,30.7,2454.0,35.51,2.06,No,Yes,9,6,7,90,139,35.6,19.1,6.8,11.3,29,2,2,405,287,173,34,9,0,1,2,7,Yes
319,33,M,17,90.49,2407.86,Two year,Bank transfer,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,Yes,No,No,32.3,101.6,152.9,2739.0,2.81,10.66,Yes,No,11,6,93,71,93,39.9,8.0,10.5,19.7,8,1,1,285,490,134,74,1,2,0,6,6,Yes
320,50,F,10,96.75,2512.82,Two year,Bank transfer,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Fiber optic,Yes,No,No,58.6,69.0,144.8,607.0,31.59,1.96,No,No,16,13,13,46,575,74.6,19.6,4.5,16.4,13,3,0,307,278,156,74,9,3,4,1,7,No
321,26,M,54,86.09,1063.17,Two year,Bank transfer,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,DSL,Yes,Yes,No,135.9,37.2,113.0,1629.0,38.23,15.81,No,No,44,1,96,20,605,13.4,11.3,9.9,18.2,13,0,2,278,403,56,66,1,4,0,3,5,No
322,77,F,1,58.68,2976.1,Two year,Bank transfer,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,No,No,Yes,63.1,1.0,93.6,1911.0,38.93,11.33,No,No,11,1,6,40,1818,31.4,5.6,16.9,1.6,19,4,1,722,274,174,59,6,0,1,7,8,Yes
323,76,F,22,93.45,971.37,One year,Credit card,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Fiber optic,No,Yes,No,158.5,101.8,177.7,1565.0,38.51,14.48,Yes,No,14,14,17,74,1155,11.9,4.6,17.6,3.7,13,1,1,1070,220,8,22,1,4,3,3,2,Yes
324,23,M,26,109.56,1691.25,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber optic,No,No,Yes,26.1,111.1,153.3,1302.0,11.31,8.37,No,Yes,45,10,11,21,583,45.5,3.7,1.9,2.6,16,0,2,154,455,186,64,0,4,4,9,5,Yes
325,33,F,56,133.53,4282.4,Two year,Credit card,No,Yes,No,Yes,Yes,No,No,Yes,No,No,DSL,Yes,No,No,152.5,165.0,162.4,576.0,48.77,7.63,No,No,31,9,1,20,815,55.2,9.6,4.1,6.0,29,0,1,241,284,111,62,3,3,3,6,7,No
326,46,F,59,102.72,1075.03,One year,Electronic check,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,13.7,100.9,162.7,1465.0,49.76,1.96,No,Yes,31,2,49,27,1927,21.1,1.4,6.2,9.4,1,1,0,501,145,104,22,5,2,4,1,9,No
327,20,F,18,118.95,402.23,Two year,Electronic check,No,Yes,No,Yes,No,No,No,No,No,Yes,Fiber optic,No,Yes,No,2.5,183.3,128.5,1204.0,3.78,10.48,No,No,25,16,92,66,2640,2.7,9.5,12.3,13.2,13,4,2,778,68,122,85,9,4,1,4,10,Yes
328,37,M,50,40.81,391.59,Two year,Electronic check,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL,Yes,Yes,No,179.6,125.6,91.6,2387.0,46.82,10.29,Yes,No,13,8,20,70,1535,71.9,19.8,7.9,10.5,26,3,1,529,139,70,41,9,2,4,3,1,Yes
329,77,F,14,80.0,4706.88,One year,Bank transfer,Yes,Yes,No,No,No,No,Yes,Yes,No,No,DSL,No,No,Yes,116.3,168.1,172.9,2291.0,14.47,9.36,No,No,49,14,6,13,2733,2.0,13.7,17.0,18.2,21,1,2,840,9,198,93,3,0,1,8,9,Yes
330,76,M,47,21.21,2559.26,One year,Electronic check,Yes,No,No,No,No,Yes,Yes,No,No,No,Fiber optic,Yes,Yes,No,70.4,29.7,185.2,402.0,34.46,14.81,Yes,Yes,25,13,90,78,962,97.3,15.4,14.6,18.9,20,1,1,918,110,112,63,0,3,2,6,3,No
331,53,F,29,52.07,2076.59,Month-to-month,Bank transfer,Yes,No,No,Yes,No,No,No,Yes,No,No,DSL,Yes,No,Yes,46.5,171.1,4.8,266.0,16.91,16.65,No,No,4,18,11,72,1075,22.2,3.3,2.9,4.1,11,1,1,204,36,170,65,0,1,1,8,1,Yes
332,36,M,12,114.44,4063.85,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,123.4,135.0,10.3,2724.0,48.39,15.02,No,No,37,16,83,51,2047,66.4,10.0,12.9,17.2,22,4,2,346,80,58,80,8,3,1,9,7,Yes
333,43,M,36,148.94,4187.34,Two year,Bank transfer,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,101.8,34.0,191.7,1607.0,5.08,2.88,No,Yes,49,19,56,42,1313,43.5,6.4,3.1,10.2,24,1,1,1030,95,5,40,0,1,4,6,3,Yes
334,20,F,59,32.89,1694.35,Two year,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,DSL,Yes,Yes,Yes,198.3,38.0,55.4,2573.0,24.89,12.44,Yes,Yes,45,16,77,70,445,6.0,18.0,5.8,9.6,15,1,1,853,54,109,19,6,0,3,1,8,Yes
335,36,F,35,72.19,3483.41,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,DSL,Yes,No,No,196.6,185.3,174.7,174.0,21.4,1.61,No,Yes,3,15,73,75,2284,47.2,4.4,4.4,15.9,21,2,2,899,131,110,8,6,2,1,1,2,Yes
336,37,M,52,124.01,3867.06,Month-to-month,Credit card,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,127.0,6.4,77.8,1580.0,16.3,13.89,No,No,27,19,22,18,1514,51.7,9.7,4.3,2.8,5,2,1,960,222,52,56,0,0,4,1,4,Yes
337,49,M,12,46.52,3290.52,One year,Electronic check,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Fiber optic,Yes,Yes,Yes,88.6,92.5,23.8,1618.0,32.28,7.64,Yes,No,0,7,29,26,1067,85.5,12.2,12.7,17.8,17,2,1,916,383,63,74,0,3,1,4,2,Yes
338,24,F,7,92.16,800.4,Month-to-month,Electronic check,No,No,Yes,No,No,No,Yes,Yes,No,No,Fiber optic,Yes,No,No,98.2,62.7,16.1,2582.0,6.55,2.65,No,No,12,6,57,17,881,73.2,10.8,11.7,13.7,6,2,2,298,62,3,16,5,1,0,0,4,Yes
339,69,M,29,115.3,4385.62,Month-to-month,Credit card,Yes,No,Yes,No,Yes,No,No,No,No,No,DSL,No,Yes,No,136.5,133.0,31.3,293.0,35.83,17.24,No,No,42,11,94,12,2813,7.9,16.8,4.3,17.6,1,1,0,499,473,0,77,7,1,0,6,1,Yes
340,58,F,11,100.08,2718.52,Two year,Bank transfer,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber optic,Yes,No,No,20.3,167.9,50.0,721.0,49.03,12.28,No,Yes,2,0,51,0,936,20.9,5.4,19.8,19.9,12,2,0,253,11,69,81,6,3,0,1,10,Yes
341,50,F,33,44.44,1448.24,Month-to-month,Credit card,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,DSL,Yes,No,Yes,65.7,72.1,97.7,1220.0,40.23,7.09,No,Yes,48,11,55,84,1948,31.2,8.2,9.0,10.8,22,0,0,1004,145,30,17,5,3,0,3,5,Yes
342,57,F,6,66.2,2154.88,Two year,Credit card,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Fiber optic,Yes,Yes,Yes,15.1,85.4,140.3,2598.0,43.0,0.61,Yes,No,49,5,9,33,2406,11.6,16.0,2.8,2.8,7,3,0,936,263,64,62,9,0,3,8,3,Yes
343,56,F,47,121.89,235.98,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,DSL,Yes,No,No,14.7,196.4,197.3,2817.0,17.98,10.75,Yes,Yes,24,15,18,12,2693,45.7,11.0,3.3,4.2,11,2,0,859,31,116,71,2,4,1,7,9,Yes
344,35,M,15,92.05,682.94,One year,Electronic check,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Fiber optic,No,Yes,Yes,39.2,156.8,88.3,2978.0,16.24,18.46,Yes,Yes,41,17,18,50,1549,98.4,8.6,12.1,7.1,0,4,0,267,467,196,92,6,1,0,9,4,Yes
345,57,F,32,20.68,3839.46,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,97.1,179.4,103.6,2878.0,25.85,11.93,No,Yes,15,18,86,86,2737,51.5,1.6,19.6,3.0,8,3,2,104,48,18,71,5,3,4,1,6,Yes
346,18,M,51,118.93,50.06,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,157.0,87.8,104.4,18.0,2.29,19.43,No,No,20,2,58,0,461,74.2,15.3,11.9,16.5,7,0,2,529,359,196,25,7,0,0,3,9,Yes
347,28,F,11,24.59,2112.0,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No,No,No,No,Fiber optic,No,Yes,Yes,97.1,46.8,107.9,143.0,47.27,2.73,No,Yes,12,2,43,86,100,68.3,19.5,19.0,6.6,8,3,2,297,446,117,91,3,4,2,3,2,Yes
348,45,M,58,116.95,2636.43,Two year,Bank transfer,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber optic,Yes,Yes,No,67.1,82.4,103.5,443.0,7.19,11.37,No,No,43,4,58,27,2739,85.0,12.8,9.4,19.5,4,3,1,1016,460,68,71,8,2,2,1,7,No
349,74,F,23,46.32,320.44,One year,Credit card,Yes,No,No,No,Yes,No,No,Yes,No,No,Fiber optic,Yes,No,No,16.5,143.2,1.8,1047.0,45.15,15.96,Yes,No,35,2,95,31,2816,21.6,17.3,9.3,14.3,12,0,0,752,186,176,83,0,3,3,1,3,No
350,42,M,26,144.55,4866.74,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,DSL,Yes,No,No,110.1,21.9,0.3,2490.0,4.18,10.51,No,No,7,18,83,71,2315,75.4,10.8,10.5,4.3,13,2,0,219,342,30,71,6,4,2,4,1,Yes
351,67,M,34,67.83,1169.32,Two year,Electronic check,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,DSL,Yes,Yes,Yes,54.3,54.1,19.5,2678.0,41.13,1.82,Yes,Yes,43,4,3,54,2930,88.1,5.4,14.3,10.0,3,0,2,1025,450,187,77,8,2,4,3,9,No
352,40,F,46,62.5,1555.78,One year,Bank transfer,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL,No,No,Yes,123.0,9.3,20.3,561.0,7.6,11.66,No,Yes,18,13,96,25,407,17.2,1.3,8.0,9.9,16,4,1,595,98,198,12,9,2,0,7,9,Yes
353,48,F,34,39.36,1554.52,Two year,Bank transfer,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL,No,No,Yes,195.4,86.5,141.0,1859.0,1.91,12.23,No,Yes,46,15,64,13,2515,34.7,13.4,17.4,10.4,8,0,1,1022,166,78,16,0,0,2,3,4,Yes
354,47,F,29,59.73,1190.56,Two year,Electronic check,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,DSL,Yes,No,Yes,22.3,165.5,41.0,2752.0,35.97,14.57,Yes,Yes,15,0,12,87,1739,97.0,10.4,1.6,11.2,29,1,2,765,305,54,25,9,1,2,7,9,Yes
355,59,F,4,133.96,57.3,One year,Credit card,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber optic,Yes,No,No,42.4,4.9,178.9,1391.0,14.01,15.22,No,No,11,16,66,92,258,78.1,15.9,9.4,1.6,19,1,0,185,212,126,5,2,3,3,4,7,No
356,52,M,17,149.52,3660.26,Month-to-month,Bank transfer,No,Yes,No,Yes,No,Yes,No,No,No,No,DSL,No,Yes,Yes,94.6,135.1,185.7,311.0,35.72,15.42,Yes,No,19,10,11,67,508,28.3,14.2,10.7,14.0,14,3,1,702,198,76,80,6,4,2,0,4,Yes
357,24,F,35,67.88,4835.89,Two year,Electronic check,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,DSL,No,Yes,Yes,193.7,186.5,195.2,1373.0,27.75,13.27,Yes,No,17,8,92,62,1690,56.4,19.8,12.5,10.3,19,2,0,98,245,90,3,8,2,0,8,2,Yes
358,77,M,13,78.32,1160.25,Two year,Electronic check,No,No,No,No,No,No,Yes,No,Yes,No,DSL,Yes,No,No,154.4,47.4,187.8,1127.0,5.44,4.32,No,Yes,11,3,54,81,308,40.4,10.7,6.2,16.0,3,2,1,402,153,165,88,0,1,1,7,5,No
359,33,M,41,113.87,3332.08,Month-to-month,Bank transfer,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,DSL,No,Yes,No,179.6,138.7,54.4,1733.0,46.61,8.08,Yes,Yes,47,1,60,13,624,49.0,9.1,9.1,16.5,1,1,0,84,406,160,6,5,2,0,0,8,Yes
360,43,F,39,135.21,3722.39,Month-to-month,Credit card,No,No,Yes,No,No,No,No,Yes,No,No,Fiber optic,Yes,No,No,66.7,195.0,102.0,1316.0,22.62,15.52,Yes,Yes,24,8,94,26,2157,35.5,6.4,10.2,5.4,27,4,1,114,95,5,16,1,3,2,2,10,Yes
361,65,M,15,97.1,4249.71,One year,Bank transfer,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,198.4,192.5,35.1,52.0,36.72,19.07,No,No,10,4,40,40,678,27.9,10.1,14.1,1.9,26,0,0,970,62,140,85,4,3,2,2,10,Yes
362,74,M,55,70.9,2142.01,One year,Credit card,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,20.6,47.0,161.2,2982.0,25.05,1.58,Yes,No,21,3,35,2,1283,67.5,17.6,15.7,14.4,12,0,0,870,193,19,91,6,0,2,4,6,Yes
363,69,M,29,73.64,1549.51,One year,Credit card,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,10.6,20.1,177.7,1631.0,30.22,10.71,Yes,Yes,45,4,1,93,1680,77.9,1.8,15.0,19.6,3,0,0,621,422,99,49,6,3,3,6,5,No
364,77,M,29,110.43,1660.21,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,DSL,No,Yes,Yes,171.1,29.7,170.3,1421.0,15.14,6.25,No,No,33,17,21,58,741,87.4,19.6,7.5,9.5,17,4,2,761,321,164,5,9,3,4,0,4,Yes
365,66,F,11,20.42,3577.48,Two year,Credit card,No,No,Yes,No,No,Yes,No,Yes,Yes,No,DSL,Yes,Yes,Yes,185.5,140.4,86.7,2864.0,10.02,4.51,Yes,No,12,12,21,99,906,15.5,19.9,20.0,5.9,23,4,0,651,358,44,29,6,3,0,0,6,Yes
366,19,F,52,100.55,4093.06,Two year,Bank transfer,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Fiber optic,Yes,No,Yes,18.1,145.2,151.7,468.0,27.13,10.12,No,Yes,45,4,40,22,267,82.3,12.4,17.1,4.0,15,0,0,1038,301,80,73,3,1,2,9,3,No
367,18,F,32,66.21,948.99,One year,Electronic check,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Fiber optic,No,No,No,22.7,134.8,19.5,568.0,22.01,12.12,Yes,Yes,37,18,94,17,2030,25.5,7.3,5.9,6.5,22,0,1,346,398,58,55,5,4,1,5,2,Yes
368,65,F,2,123.25,1886.16,Month-to-month,Electronic check,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,6.6,67.2,8.0,2424.0,19.51,0.2,No,No,11,2,13,73,939,42.7,5.2,4.7,7.2,26,4,1,654,271,51,38,9,4,3,4,1,Yes
369,79,M,47,32.09,4514.6,Two year,Electronic check,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,DSL,No,No,No,20.9,34.0,150.6,782.0,33.63,15.6,No,Yes,38,17,92,75,810,90.1,6.3,7.0,9.1,9,0,2,281,375,145,13,5,3,4,2,9,Yes
370,29,M,14,96.47,4043.13,One year,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber optic,No,Yes,No,41.9,116.2,85.1,2398.0,34.53,16.4,No,No,35,5,34,40,1200,45.5,2.0,9.6,13.5,1,4,1,181,89,24,53,6,4,2,2,1,Yes
371,22,F,20,82.53,4925.05,Two year,Electronic check,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Fiber optic,Yes,Yes,No,194.0,96.7,199.1,815.0,2.3,19.31,No,Yes,27,5,49,7,2151,19.7,10.0,17.2,6.2,13,3,0,939,327,122,21,8,3,0,3,4,Yes
372,54,F,22,103.5,3783.53,Two year,Electronic check,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,133.6,145.8,19.5,100.0,16.94,3.61,No,No,26,4,8,31,1259,16.0,2.1,15.8,2.0,1,1,2,895,271,128,56,5,4,1,9,6,Yes
373,49,F,11,28.43,1996.32,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,155.7,88.3,171.1,1551.0,20.59,11.89,Yes,Yes,38,0,95,80,1116,47.3,14.7,17.2,8.1,17,1,2,629,84,40,40,9,4,3,1,9,Yes
374,76,M,27,95.4,2973.66,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,No,Yes,No,No,DSL,No,No,No,155.2,67.7,96.0,590.0,4.84,8.53,No,Yes,12,7,58,40,2248,76.3,8.1,6.2,17.3,0,4,2,1036,294,101,89,0,2,0,8,4,Yes
375,72,F,3,92.99,3322.02,Two year,Electronic check,No,No,Yes,No,Yes,No,Yes,No,No,Yes,DSL,Yes,Yes,Yes,107.0,58.7,165.4,2274.0,11.8,6.7,No,Yes,42,0,55,44,1834,99.7,4.8,12.3,10.5,12,0,0,1000,394,17,9,7,1,0,3,7,Yes
376,26,F,17,92.89,438.36,One year,Bank transfer,No,Yes,No,Yes,No,No,Yes,No,No,No,DSL,Yes,Yes,Yes,159.5,42.3,163.4,1924.0,2.58,11.31,Yes,No,39,5,90,77,898,78.7,11.4,6.4,19.3,5,1,0,1034,471,128,1,1,2,3,9,7,No
377,58,F,44,98.45,2745.26,Month-to-month,Electronic check,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,119.2,53.1,183.2,2771.0,49.81,15.65,No,No,26,19,9,8,2790,87.7,19.5,3.1,10.6,21,2,1,332,35,166,66,2,2,0,2,6,Yes
378,52,M,56,107.94,3561.14,Two year,Electronic check,No,Yes,Yes,No,No,Yes,No,Yes,No,No,DSL,Yes,Yes,Yes,62.9,19.0,59.6,2349.0,36.83,0.46,Yes,Yes,30,13,24,89,924,74.8,14.2,14.0,6.2,16,0,1,1056,17,158,47,4,4,1,9,9,No
379,36,M,28,124.65,878.24,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,DSL,No,No,Yes,112.2,69.4,190.0,542.0,4.37,19.39,Yes,No,1,10,44,47,1790,89.5,10.3,3.7,4.7,26,4,1,429,406,101,41,5,0,1,6,10,Yes
380,65,M,29,55.08,3914.13,Month-to-month,Credit card,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,106.7,7.3,30.3,2400.0,1.01,16.2,No,No,17,1,96,23,2644,7.6,15.8,13.7,14.2,16,2,2,97,76,70,10,6,0,0,8,7,Yes
381,33,M,21,127.26,2939.68,Month-to-month,Credit card,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,164.7,37.3,16.4,1925.0,35.96,15.02,Yes,Yes,25,3,10,86,1058,93.0,15.0,13.3,11.2,21,4,0,183,48,165,73,3,1,2,1,3,Yes
382,20,M,47,84.77,4763.5,Two year,Electronic check,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,196.3,149.4,86.3,2007.0,21.96,15.21,Yes,Yes,41,12,8,94,687,39.6,17.9,16.4,12.5,10,0,1,1044,491,7,11,2,3,0,5,6,Yes
383,37,M,16,30.02,259.99,One year,Electronic check,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Fiber optic,No,No,No,82.2,65.1,165.7,2497.0,39.34,7.78,Yes,Yes,30,6,6,43,1481,92.2,4.9,3.7,15.3,5,3,0,211,497,161,13,8,4,2,4,7,No
384,41,M,37,27.61,1363.36,One year,Electronic check,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,152.7,133.6,94.7,1721.0,46.17,15.03,No,No,37,5,70,57,1494,7.6,17.3,15.9,14.8,19,3,2,554,425,72,29,3,1,0,0,7,Yes
385,71,M,59,63.45,3027.69,One year,Credit card,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,20.0,143.4,165.9,1398.0,29.97,7.74,Yes,Yes,21,2,33,65,1958,71.5,6.7,20.0,1.8,2,3,0,218,358,88,59,8,2,4,6,6,No
386,73,F,20,122.04,1517.97,Month-to-month,Bank transfer,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,155.4,116.2,145.9,1910.0,9.36,17.97,No,No,35,8,82,17,2967,73.6,18.9,17.2,16.2,13,0,0,49,235,26,76,8,4,1,0,3,Yes
387,50,F,6,112.0,3586.4,Two year,Electronic check,No,Yes,No,No,No,No,No,No,Yes,No,DSL,No,Yes,No,74.3,191.7,41.9,894.0,39.11,3.54,No,No,18,13,19,79,787,99.7,6.3,15.3,11.1,24,0,2,880,43,168,29,2,2,0,9,6,No
388,41,M,19,122.52,3807.08,Month-to-month,Electronic check,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,No,No,Yes,7.9,4.3,189.8,548.0,47.79,5.85,Yes,No,13,19,88,28,398,76.9,18.6,13.6,8.4,5,2,1,927,108,6,37,2,1,1,8,2,Yes
389,69,M,57,87.24,557.45,One year,Electronic check,No,No,Yes,No,Yes,No,Yes,No,No,Yes,DSL,No,No,Yes,72.6,147.7,12.2,1850.0,29.01,11.03,No,Yes,13,10,4,74,2644,38.3,19.3,9.0,11.2,16,0,0,39,128,31,74,7,0,3,3,10,No
390,28,F,5,77.23,2593.58,One year,Bank transfer,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,DSL,No,No,No,122.1,191.8,179.7,702.0,34.1,6.38,Yes,Yes,49,4,92,1,2164,55.7,3.8,14.9,12.6,2,0,0,729,6,72,64,0,1,4,7,1,No
391,66,M,3,39.17,2569.01,Two year,Electronic check,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,DSL,Yes,No,Yes,23.9,172.5,60.9,240.0,16.87,8.48,Yes,No,28,13,54,77,361,36.7,19.5,14.8,3.8,16,2,2,684,303,98,90,5,4,2,0,8,Yes
392,25,M,59,62.67,1877.94,Month-to-month,Bank transfer,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Fiber optic,No,Yes,No,184.8,33.6,100.0,2.0,19.08,9.85,No,No,16,18,90,67,203,19.6,2.6,13.0,8.9,18,2,0,270,111,111,46,5,4,3,4,3,Yes
393,53,M,1,76.42,4667.98,One year,Electronic check,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Fiber optic,No,No,Yes,15.5,65.4,84.5,1825.0,36.73,17.13,No,Yes,49,7,88,97,2491,24.9,5.2,16.1,7.4,17,4,0,181,212,143,38,8,3,4,2,8,Yes
394,55,F,58,31.52,4146.16,Two year,Bank transfer,No,Yes,Yes,No,No,No,No,No,No,No,Fiber optic,Yes,No,No,186.0,34.5,34.4,1086.0,46.39,10.46,No,Yes,49,6,14,38,726,22.2,9.4,9.5,7.7,4,1,0,813,399,129,48,1,0,3,3,3,Yes
395,57,F,38,48.68,3501.19,Month-to-month,Electronic check,Yes,Yes,No,No,No,Yes,No,Yes,No,No,DSL,No,No,Yes,141.4,120.3,71.6,2257.0,31.45,7.25,Yes,Yes,36,6,47,72,2038,54.9,19.9,3.3,2.7,14,1,2,217,303,170,72,7,4,1,3,2,Yes
396,37,F,15,97.77,3585.92,Month-to-month,Credit card,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,DSL,No,Yes,Yes,65.9,142.4,38.6,1126.0,39.49,4.95,Yes,Yes,8,2,3,40,1640,90.6,10.3,11.6,4.0,2,4,0,493,461,30,57,6,0,4,7,8,Yes
397,79,F,34,115.64,2335.49,One year,Credit card,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,78.2,63.4,40.8,1458.0,8.58,8.17,Yes,Yes,0,2,77,70,2908,91.3,11.5,6.0,4.1,22,3,2,751,426,79,89,1,4,3,9,3,No
398,52,F,35,149.79,4608.92,One year,Credit card,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,148.2,107.9,37.4,1221.0,10.6,10.31,No,Yes,3,17,80,80,2915,5.5,14.2,8.3,8.1,7,0,1,929,306,174,88,0,0,2,9,8,No
399,65,M,49,141.3,3488.25,Month-to-month,Credit card,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,120.3,138.2,97.8,1952.0,26.6,14.92,Yes,Yes,6,12,20,86,1604,8.0,19.4,1.3,18.0,6,2,0,735,362,32,16,3,1,4,2,2,Yes
400,79,F,25,103.53,3658.46,Month-to-month,Electronic check,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,134.3,84.3,159.6,1068.0,8.83,2.42,Yes,Yes,10,0,79,74,766,24.5,15.9,8.3,4.9,17,2,2,910,65,144,5,1,0,4,0,4,Yes
